id,name,host_since,host_location,host_is_superhost,host_identity_verified,property_type,price,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
884088305523827351,Condo in Amsterdam,2014-05-31,"Amsterdam, Netherlands",f,t,Entire condo,140.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0
884095814028010686,Home in Amsterdam,2017-01-26,"Amsterdam, Netherlands",f,t,Entire home,280.0,,,,,,,
884487731110465358,Home in Amsterdam,2012-12-21,"Amsterdam, Netherlands",t,t,Private room in home,95.0,5.0,5.0,5.0,5.0,5.0,4.8,4.8
884588735158518713,Home in Amsterdam,2012-07-10,"Amsterdam, Netherlands",f,t,Entire home,200.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
884631543544098390,Condo in Amsterdam,2016-08-07,"Amsterdam, Netherlands",f,t,Entire condo,299.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
884670185008681333,Home in Amsterdam,2021-02-14,"Amsterdam, Netherlands",f,t,Entire home,250.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
884701367900482796,Rental unit in Amsterdam,2014-02-23,"Amsterdam, Netherlands",f,t,Entire rental unit,325.0,,,,,,,
884765793912947365,Rental unit in Amsterdam,2015-12-13,"Amsterdam, Netherlands",f,t,Entire rental unit,300.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
885215539307369433,Home in Amsterdam,2016-08-30,"Amsterdam, Netherlands",f,t,Entire home,330.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
885295869186996520,Condo in Amsterdam,2013-06-25,"Amsterdam, Netherlands",f,t,Entire condo,390.0,,,,,,,
885389542469205369,Rental unit in Amsterdam,2012-08-14,"Amsterdam, Netherlands",f,t,Entire rental unit,290.0,4.5,4.5,4.5,5.0,5.0,5.0,4.0
885462068533176426,Rental unit in Amsterdam,2015-03-07,"Amsterdam, Netherlands",f,t,Entire rental unit,200.0,5.0,5.0,5.0,5.0,5.0,5.0,4.75
885478718162922518,Rental unit in Amsterdam,2023-05-06,"Amsterdam, Netherlands",f,t,Entire rental unit,249.0,5.0,5.0,5.0,5.0,5.0,4.67,4.0
885489595723923192,Rental unit in Amsterdam,2013-12-20,"Amsterdam, Netherlands",f,t,Entire rental unit,304.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
885961376310564631,Rental unit in Amsterdam,2015-03-03,"Amsterdam, Netherlands",f,t,Entire rental unit,274.0,,,,,,,
886035629854490220,Rental unit in Amsterdam,2012-04-04,"Amsterdam, Netherlands",f,t,Entire rental unit,300.0,4.75,4.5,4.75,5.0,5.0,4.5,4.5
886072262519164501,Condo in Amsterdam,2017-04-25,"Amsterdam, Netherlands",f,t,Entire condo,175.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
886118655141275736,Home in Amsterdam,2021-06-14,"Amsterdam, Netherlands",f,t,Entire home,407.0,,,,,,,
886135357976024989,Rental unit in Amsterdam,2012-06-29,"Amsterdam, Netherlands",f,t,Private room in rental unit,156.0,4.89,4.67,5.0,4.89,5.0,4.89,4.33
886166296165461792,Rental unit in Amsterdam,2019-11-22,"Amsterdam, Netherlands",f,t,Entire rental unit,382.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
886236799501433546,Condo in Amsterdam,2015-05-28,"Amsterdam, Netherlands",f,t,Entire condo,250.0,5.0,5.0,5.0,5.0,5.0,5.0,4.6
886662526189258335,Home in Amsterdam,2016-03-01,"Amsterdam, Netherlands",f,t,Entire home,450.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0
886833465398970152,Rental unit in Amsterdam,2013-06-17,"Amsterdam, Netherlands",f,t,Entire rental unit,230.0,5.0,5.0,5.0,5.0,5.0,5.0,4.67
886840451665651090,Rental unit in Amsterdam,2014-03-10,"Amsterdam, Netherlands",f,t,Entire rental unit,295.0,5.0,5.0,4.0,5.0,5.0,5.0,4.5
886933879057544034,Rental unit in Amsterdam,2015-08-08,"Amsterdam, Netherlands",f,t,Entire rental unit,400.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
886951165521590339,Rental unit in Amsterdam,2014-10-26,"Amsterdam, Netherlands",f,t,Entire rental unit,125.0,5.0,5.0,5.0,5.0,5.0,4.5,5.0
886958270545183672,Rental unit in Amsterdam,2014-04-21,"Amsterdam, Netherlands",f,t,Entire rental unit,257.0,,,,,,,
886976947474516384,Rental unit in Amsterdam,2016-11-27,"Amsterdam, Netherlands",f,t,Entire rental unit,344.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
887039529068161475,Rental unit in Amsterdam,2016-02-13,"Amsterdam, Netherlands",f,t,Entire rental unit,375.0,5.0,4.6,5.0,5.0,5.0,4.6,4.6
887328886357287724,Houseboat in Amsterdam,2013-11-12,"Amsterdam, Netherlands",f,t,Houseboat,500.0,4.5,5.0,5.0,5.0,5.0,5.0,3.0
887472896181084947,Rental unit in Amsterdam,2015-07-13,"Amsterdam, Netherlands",f,t,Entire rental unit,140.0,5.0,5.0,4.75,5.0,5.0,4.75,5.0
887481602001779325,Rental unit in Amsterdam,2017-11-17,"Amsterdam, Netherlands",f,t,Entire rental unit,269.0,4.33,4.0,4.33,3.67,4.33,4.0,4.0
887543530290677821,Condo in Amsterdam,2015-03-08,"Amsterdam, Netherlands",f,t,Entire condo,214.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
887643381730941920,Rental unit in Amsterdam,2015-06-19,"Amsterdam, Netherlands",f,t,Entire rental unit,360.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
887726227161019470,Rental unit in Amsterdam,2014-03-18,"Amsterdam, Netherlands",f,t,Entire rental unit,248.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
887726836436383893,Home in Amsterdam,2011-09-09,"Amsterdam, Netherlands",f,t,Entire home,150.0,5.0,5.0,5.0,4.5,5.0,5.0,5.0
888114729609236949,Boat in Amsterdam,2014-07-15,"Amsterdam, Netherlands",f,t,Boat,230.0,,,,,,,
888777019250132656,Rental unit in Amsterdam,2015-07-17,"Amsterdam, Netherlands",f,t,Entire rental unit,200.0,5.0,5.0,5.0,5.0,5.0,5.0,4.75
888974077732985216,Rental unit in Amsterdam,2014-06-20,"Amsterdam, Netherlands",f,t,Private room in rental unit,145.0,5.0,4.5,5.0,5.0,5.0,5.0,4.5
889193338924645852,Rental unit in Amsterdam,2023-05-11,"Amsterdam, Netherlands",f,t,Entire rental unit,141.0,4.8,4.8,5.0,4.8,5.0,4.6,4.4
889277295515278845,Rental unit in Amsterdam,2015-08-02,"Amsterdam, Netherlands",f,t,Entire rental unit,205.0,4.67,5.0,5.0,5.0,5.0,4.67,4.67
889610021542588422,Rental unit in Amsterdam,2016-08-05,"Amsterdam, Netherlands",f,t,Entire rental unit,196.0,,,,,,,
889773199451432483,Rental unit in Amsterdam,2023-05-12,"Amsterdam, Netherlands",f,t,Entire rental unit,215.0,4.0,4.0,4.0,4.67,5.0,4.33,3.33
889873489757811693,Rental unit in Amsterdam,2013-08-04,"Amsterdam, Netherlands",f,t,Entire rental unit,400.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0
889902770833849221,Rental unit in Amsterdam,2013-07-23,"Amsterdam, Netherlands",f,t,Entire rental unit,276.0,5.0,4.75,4.75,4.75,5.0,4.75,5.0
890207929376906486,Rental unit in Amsterdam,2023-05-13,"Amsterdam, Netherlands",f,t,Entire rental unit,145.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
890372126844952251,Condo in Amsterdam,2014-10-29,"Amsterdam, Netherlands",f,t,Entire condo,390.0,5.0,5.0,4.0,5.0,5.0,4.5,4.5
890514891820019143,Tiny home in Amsterdam,2014-05-10,"Amsterdam, Netherlands",f,t,Tiny home,175.0,5.0,5.0,4.0,5.0,5.0,5.0,4.5
890933110214249153,Home in Amsterdam,2022-05-02,"Amsterdam, Netherlands",f,t,Entire home,226.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
890990195589150521,Rental unit in Amsterdam,2014-07-11,"Amsterdam, Netherlands",f,t,Entire rental unit,306.0,4.67,5.0,4.67,5.0,5.0,5.0,4.67
891215077863337355,Rental unit in Amsterdam,2021-04-01,"Amsterdam, Netherlands",f,t,Entire rental unit,120.0,,,,,,,
891774108495915105,Rental unit in Amsterdam,2013-09-12,"Amsterdam, Netherlands",f,t,Entire rental unit,200.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
892102095249807819,Rental unit in Amsterdam,2022-02-28,"Amsterdam, Netherlands",f,t,Entire rental unit,250.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
892470132589842440,Rental unit in Amsterdam,2015-06-24,"Amsterdam, Netherlands",f,t,Entire rental unit,350.0,5.0,5.0,5.0,5.0,5.0,5.0,4.5
892470408151281422,Cabin in Amsterdam,2014-03-04,"Amsterdam, Netherlands",t,t,Entire cabin,111.0,4.57,4.57,5.0,4.86,4.86,4.86,3.86
892540214219172786,Home in Amsterdam,2013-12-06,"Amsterdam, Netherlands",f,t,Entire home,166.0,,,,,,,
892542149225815112,Home in Amsterdam,2013-10-01,"Amsterdam, Netherlands",f,t,Entire home,450.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
892563847358651469,Loft in Amsterdam,2012-04-11,"Amsterdam, Netherlands",f,t,Entire loft,174.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
892603679374190713,Rental unit in Amsterdam,2018-03-09,"Amsterdam, Netherlands",f,t,Entire rental unit,236.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
892606907158447003,Rental unit in Amsterdam,2023-01-12,"Amsterdam, Netherlands",f,t,Entire rental unit,225.0,4.25,4.33,3.92,4.58,4.42,4.92,3.75
892620237225671348,Rental unit in Amsterdam,2019-11-26,"Amsterdam, Netherlands",f,t,Entire rental unit,225.0,4.0,4.5,3.0,5.0,5.0,2.0,3.5
892700289450774714,Rental unit in Amsterdam,2014-04-04,"Amsterdam, Netherlands",f,t,Entire rental unit,275.0,5.0,5.0,5.0,5.0,5.0,5.0,4.67
892719849050413919,Home in Amsterdam,2012-11-28,"Amsterdam, Netherlands",f,t,Entire home,325.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
893175442062905981,Home in Amsterdam,2023-05-17,"Amsterdam, Netherlands",f,t,Private room in home,203.0,4.3,4.5,4.2,5.0,5.0,4.9,4.5
893540855809441273,Rental unit in Amsterdam,2017-01-12,"Amsterdam, Netherlands",f,t,Entire rental unit,154.0,3.75,4.0,4.25,3.25,4.0,4.75,3.5
893569641611839481,Rental unit in Amsterdam,2017-03-10,"Amsterdam, Netherlands",f,t,Entire rental unit,390.0,5.0,5.0,4.0,5.0,5.0,4.0,3.0
893833464642658245,Home in Amsterdam,2023-05-14,"Amsterdam, Netherlands",f,t,Entire home,450.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
894038419805561976,Rental unit in Amsterdam,2014-07-29,"Amsterdam, Netherlands",f,t,Entire rental unit,200.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
894046240692689840,Condo in Amsterdam,2018-09-10,"Amsterdam, Netherlands",f,t,Entire condo,450.0,4.75,4.0,4.5,5.0,5.0,4.75,4.75
894145717593005532,Rental unit in Amsterdam,2014-06-15,"Amsterdam, Netherlands",f,t,Entire rental unit,200.0,4.5,5.0,4.5,5.0,5.0,5.0,4.0
894167586664164851,Condo in Amsterdam,2013-04-30,"Amsterdam, Netherlands",f,t,Entire condo,300.0,,,,,,,
894232139909684184,Rental unit in Amsterdam,2011-11-08,"Amsterdam, Netherlands",f,t,Entire rental unit,342.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
894257906975450861,Rental unit in Amsterdam,2016-07-05,"Amsterdam, Netherlands",f,t,Entire rental unit,200.0,5.0,5.0,4.5,5.0,5.0,5.0,4.0
894726527429673315,Rental unit in Amsterdam,2021-06-22,"Amsterdam, Netherlands",f,t,Entire rental unit,255.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
894749681607655796,Rental unit in Amsterdam,2012-06-11,"Amsterdam, Netherlands",f,t,Entire rental unit,190.0,5.0,5.0,4.75,5.0,5.0,4.75,4.75
894960072459840972,Rental unit in Amsterdam,2018-07-12,"Amsterdam, Netherlands",f,t,Entire rental unit,276.0,5.0,5.0,5.0,5.0,5.0,5.0,4.75
895252659473974621,Rental unit in Amsterdam,2014-10-26,"Amsterdam, Netherlands",f,t,Entire rental unit,250.0,,,,,,,
895450811572204144,Rental unit in Amsterdam,2017-02-23,"Amsterdam, Netherlands",f,t,Entire rental unit,175.0,,,,,,,
895477565848397924,Rental unit in Amsterdam,2017-05-25,"Amsterdam, Netherlands",f,t,Entire rental unit,200.0,5.0,5.0,5.0,5.0,5.0,4.8,4.8
895507777602662103,Rental unit in Amsterdam,2016-05-26,"Amsterdam, Netherlands",f,t,Entire rental unit,164.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0
895588145059409928,Rental unit in Amsterdam,2017-09-05,"Amsterdam, Netherlands",f,t,Entire rental unit,230.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
895592306869381468,Rental unit in Amsterdam,2016-03-18,"Amsterdam, Netherlands",f,t,Entire rental unit,224.0,4.86,4.43,4.43,5.0,4.86,4.86,4.43
895593530158869311,Rental unit in Amsterdam,2019-07-09,"Amsterdam, Netherlands",f,t,Entire rental unit,190.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0
896005479562267348,Home in Amsterdam,2013-03-20,"Amsterdam, Netherlands",f,t,Entire home,350.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
896043282611946316,Rental unit in Amsterdam,2014-10-18,"Amsterdam, Netherlands",f,t,Entire rental unit,230.0,,,,,,,
896127369099492817,Rental unit in Amsterdam,2012-11-30,"Amsterdam, Netherlands",f,t,Entire rental unit,450.0,5.0,5.0,5.0,5.0,5.0,4.5,5.0
896227216164813212,Home in Amsterdam,2014-01-08,"Amsterdam, Netherlands",f,t,Entire home,248.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
896249006377405064,Cabin in Amsterdam,2012-07-24,"Amsterdam, Netherlands",f,t,Entire cabin,168.0,4.82,4.73,4.27,4.82,4.64,4.64,4.73
896265714066276842,Rental unit in Amsterdam,2014-11-19,"Amsterdam, Netherlands",f,t,Entire rental unit,200.0,,,,,,,
896337544148087263,Guesthouse in Amsterdam,2014-10-31,"Amsterdam, Netherlands",f,t,Private room in guesthouse,132.0,5.0,5.0,4.89,5.0,4.78,4.89,4.78
896339723702066499,Rental unit in Amsterdam,2017-07-08,"Amsterdam, Netherlands",f,t,Entire rental unit,200.0,5.0,5.0,5.0,5.0,5.0,4.5,4.0
896369022077445200,Home in Amsterdam,2013-03-12,"Amsterdam, Netherlands",f,t,Entire home,219.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
896808538258633661,Rental unit in Amsterdam,2013-10-17,"Amsterdam, Netherlands",f,t,Entire rental unit,239.0,5.0,5.0,5.0,5.0,5.0,5.0,4.89
896846162745643714,Home in Amsterdam,2012-03-06,"Amsterdam, Netherlands",f,t,Entire home,440.0,5.0,5.0,4.25,5.0,5.0,4.75,4.75
896970518720730389,Rental unit in Amsterdam,2017-04-08,"Amsterdam, Netherlands",f,t,Entire rental unit,274.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
897037429506065313,Rental unit in Amsterdam,2017-09-15,"Amsterdam, Netherlands",f,t,Entire rental unit,27857.0,,,,,,,
897117609161393883,Home in Amsterdam,2013-11-14,"Amsterdam, Netherlands",f,t,Entire home,190.0,5.0,5.0,5.0,5.0,5.0,4.67,4.67
897467709834277215,Condo in Amsterdam,2016-05-10,"Amsterdam, Netherlands",f,t,Entire condo,264.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0
897524373406331338,Condo in Amsterdam,2021-10-01,"Amsterdam, Netherlands",f,t,Entire condo,300.0,5.0,4.8,5.0,5.0,5.0,5.0,4.6
897542276678824657,Condo in Amsterdam,2019-06-01,"Amsterdam, Netherlands",f,t,Entire condo,512.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0
897548746212822015,Rental unit in Amsterdam,2017-06-03,"Amsterdam, Netherlands",f,t,Entire rental unit,400.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
897601691257768393,Rental unit in Amsterdam,2016-10-19,"Amsterdam, Netherlands",f,t,Entire rental unit,355.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
897656071013014135,Home in Amsterdam,2015-10-18,"Amsterdam, Netherlands",f,t,Entire home,200.0,5.0,5.0,4.5,5.0,5.0,4.75,5.0
897807059175151803,Rental unit in Amsterdam,2013-05-10,"Amsterdam, Netherlands",f,t,Entire rental unit,350.0,,,,,,,
898325388629729266,Rental unit in Amsterdam,2010-12-14,"Amsterdam, Netherlands",f,t,Entire rental unit,199.0,,,,,,,
898405469430709874,Home in Amsterdam,2023-05-24,"Amsterdam, Netherlands",f,t,Entire home,349.0,,,,,,,
898438394092500647,Home in Amsterdam,2013-05-20,"Amsterdam, Netherlands",f,t,Entire home,208.0,5.0,5.0,4.67,5.0,5.0,4.67,4.33
898445260717311231,Rental unit in Amsterdam,2015-09-27,"Amsterdam, Netherlands",f,t,Entire rental unit,275.0,,,,,,,
898609138897592619,Rental unit in Amsterdam,2018-07-10,"Amsterdam, Netherlands",f,t,Entire rental unit,200.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
898950568445101144,Rental unit in Amsterdam,2014-04-20,"Amsterdam, Netherlands",f,t,Entire rental unit,220.0,5.0,5.0,4.5,5.0,5.0,5.0,4.5
898979724437767997,Rental unit in Amsterdam,2015-02-06,"Amsterdam, Netherlands",f,t,Entire rental unit,380.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
899006500243796123,Rental unit in Amsterdam,2014-02-09,"Amsterdam, Netherlands",f,t,Entire rental unit,175.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0
899043816357686143,Rental unit in Amsterdam,2013-02-25,"Amsterdam, Netherlands",f,t,Entire rental unit,138.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0
899058527052624356,Rental unit in Amsterdam,2015-10-07,"Amsterdam, Netherlands",f,t,Entire rental unit,158.0,,,,,,,
899071864830077457,Home in Amsterdam,2012-12-21,"Amsterdam, Netherlands",t,t,Private room in home,112.0,4.0,5.0,3.0,5.0,5.0,4.0,3.0
899087716944372777,Home in Amsterdam,2012-12-21,"Amsterdam, Netherlands",t,t,Private room in home,99.0,4.5,5.0,4.5,5.0,5.0,5.0,4.5
899093409976901123,Home in Amsterdam,2012-12-21,"Amsterdam, Netherlands",t,t,Private room in home,99.0,5.0,5.0,4.5,5.0,4.5,4.5,5.0
899093596530501396,Home in Amsterdam,2012-12-21,"Amsterdam, Netherlands",t,t,Private room in home,106.0,4.5,4.5,4.5,5.0,5.0,5.0,4.0
899161208050238573,Rental unit in Amsterdam,2017-07-13,"Amsterdam, Netherlands",f,t,Entire rental unit,223.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0
899201490344052097,Rental unit in Amsterdam,2014-09-17,"Amsterdam, Netherlands",f,t,Entire rental unit,450.0,,,,,,,
899204473321304480,Home in Amsterdam,2012-12-21,"Amsterdam, Netherlands",t,t,Private room in home,99.0,5.0,5.0,5.0,5.0,5.0,5.0,4.67
899215467714405580,Home in Amsterdam,2012-12-21,"Amsterdam, Netherlands",t,t,Private room in home,99.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
899342380879856319,Home in Amsterdam,2016-03-14,"Amsterdam, Netherlands",f,t,Entire home,225.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
899345266528156098,Rental unit in Amsterdam,2021-07-25,"Amsterdam, Netherlands",f,t,Entire rental unit,320.0,5.0,4.75,5.0,5.0,5.0,4.5,4.25
899653079925536954,Condo in Amsterdam,2017-01-17,"Amsterdam, Netherlands",f,t,Entire condo,246.0,5.0,5.0,5.0,5.0,5.0,5.0,4.5
899692391263219004,Rental unit in Amsterdam,2012-09-04,"Amsterdam, Netherlands",f,t,Entire rental unit,232.0,,,,,,,
899719622014371585,Home in Amsterdam,2015-04-17,"Amsterdam, Netherlands",f,t,Entire home,70.0,,,,,,,
899945158480894920,Condo in Amsterdam,2022-03-08,"Amsterdam, Netherlands",f,t,Entire condo,535.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
899948923918550707,Condo in Amsterdam,2016-02-19,"Amsterdam, Netherlands",f,t,Entire condo,183.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
900573495250222781,Home in Amsterdam,2014-09-16,"Amsterdam, Netherlands",f,t,Entire home,145.0,5.0,5.0,4.75,4.75,4.75,4.5,4.5
900595744471553072,Rental unit in Amsterdam,2014-01-08,"Amsterdam, Netherlands",f,t,Entire rental unit,400.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
900622683786572507,Condo in Amsterdam,2013-04-24,"Amsterdam, Netherlands",f,t,Entire condo,207.0,5.0,5.0,5.0,5.0,5.0,4.5,4.5
900768367265617383,Rental unit in Amsterdam,2017-07-29,"Amsterdam, Netherlands",t,t,Entire rental unit,313.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
901229828875490648,Rental unit in Amsterdam,2019-05-10,"Amsterdam, Netherlands",f,t,Entire rental unit,321.0,4.67,5.0,4.67,5.0,5.0,4.67,5.0
901307611352343296,Rental unit in Amsterdam,2014-02-07,"Amsterdam, Netherlands",f,t,Entire rental unit,215.0,5.0,5.0,5.0,5.0,5.0,4.75,4.5
901523208967589679,Rental unit in Amsterdam,2023-05-28,"Amsterdam, Netherlands",f,t,Entire rental unit,252.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
901855851066342036,Rental unit in Amsterdam,2021-05-24,"Amsterdam, Netherlands",f,t,Entire rental unit,213.0,4.5,5.0,5.0,4.5,5.0,4.5,4.5
901916165856416046,Home in Amsterdam,2014-07-20,"Amsterdam, Netherlands",f,t,Entire home,265.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
901955463298997882,Home in Amsterdam,2014-03-19,"Amsterdam, Netherlands",f,t,Entire home,395.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
902075151946093427,Home in Amsterdam,2014-05-31,"Amsterdam, Netherlands",f,t,Entire home,450.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
902082272674714485,Rental unit in Amsterdam,2018-07-15,"Amsterdam, Netherlands",f,t,Entire rental unit,416.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
902112017638792521,Rental unit in Amsterdam,2014-10-11,"Amsterdam, Netherlands",f,t,Entire rental unit,180.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
902119738138827525,Rental unit in Amsterdam,2015-03-02,"Amsterdam, Netherlands",f,t,Entire rental unit,174.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0
902137952401505333,Condo in Amsterdam,2011-07-26,"Amsterdam, Netherlands",f,t,Private room in condo,122.0,4.89,5.0,4.84,4.95,4.95,4.79,4.79
902208791295092870,Rental unit in Amsterdam,2012-10-10,"Amsterdam, Netherlands",f,t,Entire rental unit,299.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
902315043927020066,Bed and breakfast in Amsterdam,2023-05-29,"Amsterdam, Netherlands",f,t,Private room in bed and breakfast,278.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
902595715582444292,Home in Amsterdam,2014-03-11,"Amsterdam, Netherlands",f,t,Entire home,250.0,5.0,5.0,5.0,4.86,5.0,4.57,4.29
902686080404814059,Rental unit in Amsterdam,2013-05-10,"Amsterdam, Netherlands",f,t,Entire rental unit,262.0,4.75,5.0,4.75,5.0,5.0,4.25,4.5
902834798307017582,Rental unit in Amsterdam,2014-07-14,"Amsterdam, Netherlands",f,t,Entire rental unit,352.0,5.0,4.67,5.0,5.0,5.0,5.0,5.0
902899772944852541,Rental unit in Amsterdam,2014-07-07,"Amsterdam, Netherlands",f,t,Entire rental unit,160.0,,,,,,,
902962332017284970,Rental unit in Amsterdam,2016-05-07,"Amsterdam, Netherlands",f,t,Entire rental unit,150.0,,,,,,,
903094505491962966,Rental unit in Amsterdam,2023-05-30,"Amsterdam, Netherlands",f,t,Entire rental unit,185.0,4.43,4.57,4.14,4.71,4.43,4.86,4.29
903176231424104138,Condo in Amsterdam,2015-03-04,"Amsterdam, Netherlands",f,t,Entire condo,160.0,5.0,5.0,5.0,5.0,5.0,5.0,4.67
903300891533751420,Rental unit in Amsterdam,2019-08-09,"Amsterdam, Netherlands",f,t,Entire rental unit,320.0,5.0,5.0,4.8,5.0,5.0,4.4,4.0
903400171735044480,Rental unit in Amsterdam,2016-03-28,"Amsterdam, Netherlands",f,t,Private room in rental unit,156.0,5.0,5.0,4.67,5.0,5.0,5.0,4.83
903478087236866407,Bed and breakfast in Amsterdam,2023-05-31,"Amsterdam, Netherlands",f,t,Private room in bed and breakfast,123.0,4.83,5.0,5.0,5.0,4.83,4.83,4.83
903533190790286736,Rental unit in Amsterdam,2017-11-17,"Amsterdam, Netherlands",f,t,Entire rental unit,268.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0
903534463124482634,Home in Amsterdam,2020-06-28,"Amsterdam, Netherlands",f,t,Entire home,450.0,3.5,4.5,4.5,4.5,5.0,3.5,3.5
903655918480436263,Rental unit in Amsterdam,2015-04-26,"Amsterdam, Netherlands",f,t,Entire rental unit,600.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
903695879086808238,Rental unit in Amsterdam,2017-11-17,"Amsterdam, Netherlands",f,t,Entire rental unit,306.0,,,,,,,
903714820962613689,Rental unit in Amsterdam,2017-11-17,"Amsterdam, Netherlands",f,t,Entire rental unit,289.0,5.0,5.0,4.67,5.0,5.0,5.0,5.0
903732745013554685,Rental unit in Amsterdam,2015-02-12,"Amsterdam, Netherlands",f,t,Entire rental unit,225.0,4.75,5.0,4.75,5.0,4.25,4.75,4.25
904016815353345229,Rental unit in Amsterdam,2019-03-04,"Amsterdam, Netherlands",f,t,Private room in rental unit,93.0,5.0,4.67,4.67,5.0,4.67,4.67,4.33
904117282791976422,Hotel in Amsterdam,2020-03-05,"Amsterdam, Netherlands",f,t,Room in hotel,277.0,,,,,,,
904139549347980627,Rental unit in Amsterdam,2023-06-01,"Amsterdam, Netherlands",f,t,Entire rental unit,231.0,,,,,,,
904162103196389765,Condo in Amsterdam,2015-07-19,"Amsterdam, Netherlands",f,t,Entire condo,195.0,5.0,5.0,5.0,5.0,5.0,4.75,5.0
904196274413977378,Houseboat in Amsterdam,2023-06-01,"Amsterdam, Netherlands",f,t,Houseboat,229.0,4.94,5.0,5.0,5.0,5.0,5.0,4.76
904231690404787331,Rental unit in Amsterdam,2011-04-25,"Amsterdam, Netherlands",f,t,Entire rental unit,765.0,4.0,5.0,5.0,2.0,5.0,5.0,5.0
904355794029185441,Condo in Amsterdam,2012-06-24,"Amsterdam, Netherlands",f,t,Entire condo,199.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
